subject_id,slice_idx,type,n_features,mse,rmse,variance_explained,n_components,tumor_percentage
BraTS20_Training_163,89,segmentation,4,7.602639801984635e-33,8.719311785906405e-17,1.0000000000000002,4,6.204861111111111
BraTS20_Training_164,94,segmentation,4,9.775184725714561e-33,9.886953386010557e-17,0.9999999999999999,4,6.173611111111111
BraTS20_Training_165,61,segmentation,4,8.027053926303139e-33,8.959382750113503e-17,0.9999999999999999,4,5.526041666666667
BraTS20_Training_166,78,segmentation,4,4.946147315198985e-33,7.032885122905808e-17,1.0,4,7.276041666666667
BraTS20_Training_167,67,segmentation,4,7.691575696431668e-33,8.770162881287706e-17,0.9999999999999999,4,4.366319444444445
BraTS20_Training_168,95,segmentation,4,5.994675384877751e-33,7.742528905259412e-17,1.0000000000000002,4,6.390625
BraTS20_Training_169,49,segmentation,4,1.748707348370511e-33,4.181754833046183e-17,0.9999999999999999,4,3.451388888888889
BraTS20_Training_170,57,segmentation,4,7.410762683605563e-34,2.7222716035703645e-17,0.9999999999999999,4,5.041666666666667
BraTS20_Training_171,92,segmentation,4,1.579301435995607e-32,1.256702604435754e-16,1.0000000000000002,4,6.010416666666667
BraTS20_Training_172,101,segmentation,4,1.0917190659605667e-33,3.304117228490186e-17,1.0,4,1.6197916666666667
BraTS20_Training_173,85,segmentation,4,3.03502717859005e-32,1.7421329394136516e-16,1.0,4,5.8125
BraTS20_Training_174,90,segmentation,4,2.8580979139642613e-33,5.346118137456617e-17,0.9999999999999999,4,4.076388888888889
BraTS20_Training_175,73,segmentation,4,2.143625286324932e-32,1.4641124568573726e-16,0.9999999999999999,4,8.442708333333334
BraTS20_Training_176,107,segmentation,4,2.1677324908392494e-33,4.655891419308712e-17,1.0,4,4.383680555555555
BraTS20_Training_177,56,segmentation,4,4.922694687308275e-34,2.2187146475624744e-17,1.0,4,1.4704861111111112
BraTS20_Training_178,87,segmentation,4,2.826471164170675e-33,5.3164566810712145e-17,1.0,4,3.9791666666666665
BraTS20_Training_179,66,segmentation,4,2.0377411711433047e-33,4.514134658097058e-17,1.0,4,3.5555555555555554
BraTS20_Training_180,56,segmentation,4,3.934584102097143e-33,6.272626325628798e-17,1.0,4,5.923611111111111
BraTS20_Training_181,74,segmentation,4,1.3614858113076508e-32,1.1668272414147908e-16,0.9999999999999999,4,2.7552083333333335
BraTS20_Training_182,89,segmentation,4,7.707691865357086e-33,8.779346140434995e-17,1.0,4,2.439236111111111
BraTS20_Training_183,68,segmentation,4,7.66277332895532e-33,8.753726822876825e-17,0.9999999999999998,4,7.914930555555555
BraTS20_Training_184,65,segmentation,4,3.1620706185297065e-33,5.623229159948674e-17,0.9999999999999998,4,4.940972222222222
BraTS20_Training_185,48,segmentation,4,1.822807913097728e-33,4.26943545811121e-17,0.9999999999999999,4,4.413194444444445
BraTS20_Training_186,77,segmentation,4,6.275774446090973e-33,7.921978569834037e-17,0.9999999999999999,4,5.71875
BraTS20_Training_187,94,segmentation,4,1.6261995017923611e-32,1.275225274919048e-16,1.0000000000000002,4,4.435763888888889
BraTS20_Training_188,70,segmentation,4,2.0343287755317938e-33,4.510353395834736e-17,1.0,4,3.4930555555555554
BraTS20_Training_189,107,segmentation,4,6.39330468306477e-33,7.995814331926905e-17,0.9999999999999999,4,5.001736111111111
BraTS20_Training_190,71,segmentation,4,5.472826193867552e-33,7.397855225582312e-17,1.0,4,2.5034722222222223
BraTS20_Training_191,84,segmentation,4,1.3165444230865258e-32,1.1474076969789448e-16,1.0,4,6.196180555555555
BraTS20_Training_192,90,segmentation,4,3.7240133321558135e-33,6.10246944454113e-17,0.9999999999999998,4,3.9340277777777777
BraTS20_Training_193,89,segmentation,4,4.356009549987622e-33,6.600007234835143e-17,0.9999999999999999,4,5.647569444444445
BraTS20_Training_194,63,segmentation,4,7.202372586295492e-33,8.486679318965394e-17,1.0,4,4.890625
BraTS20_Training_195,44,segmentation,4,1.3693225383985447e-33,3.700435837031288e-17,0.9999999999999999,4,3.171875
BraTS20_Training_196,73,segmentation,3,5.005013156698234e-33,7.074611760865917e-17,1.0000000000000002,3,6.9375
BraTS20_Training_197,84,segmentation,4,1.7409994787713772e-32,1.3194693928891936e-16,1.0,4,5.690972222222222
BraTS20_Training_198,64,segmentation,4,3.6577756360801985e-33,6.047954725425942e-17,0.9999999999999999,4,4.963541666666667
BraTS20_Training_199,97,segmentation,4,4.459206542715145e-33,6.677729062125195e-17,1.0,4,3.810763888888889
BraTS20_Training_200,50,segmentation,3,1.1111201920631279e-33,3.333346954733527e-17,1.0,3,2.4930555555555554
BraTS20_Training_201,83,segmentation,4,1.3236141923117836e-32,1.150484329450768e-16,1.0,4,5.835069444444445
BraTS20_Training_202,62,segmentation,4,4.939009857172324e-33,7.027808945306014e-17,0.9999999999999998,4,4.019097222222222
BraTS20_Training_203,71,segmentation,4,9.313701296431854e-33,9.65075193776726e-17,1.0000000000000002,4,4.454861111111111
BraTS20_Training_204,58,segmentation,4,8.899241809289091e-33,9.433579283224948e-17,1.0,4,1.8663194444444444
BraTS20_Training_205,92,segmentation,4,6.48523293669628e-33,8.053094396998138e-17,1.0,4,2.2934027777777777
BraTS20_Training_206,65,segmentation,4,6.215718828579769e-34,2.493134338253711e-17,0.9999999999999998,4,1.7604166666666667
BraTS20_Training_207,96,segmentation,4,1.0022500765092227e-33,3.1658333444911826e-17,1.0,4,2.861111111111111
BraTS20_Training_208,88,segmentation,4,2.5670994719729433e-33,5.0666551806620345e-17,1.0000000000000002,4,6.583333333333333
BraTS20_Training_209,56,segmentation,4,2.9607291804438787e-33,5.441258292384105e-17,1.0000000000000002,4,3.953125
BraTS20_Training_210,89,segmentation,4,8.276027069760907e-33,9.097267210410446e-17,1.0,4,7.423611111111111
BraTS20_Training_211,55,segmentation,4,5.371032739283771e-34,2.3175488644867386e-17,1.0,4,3.8645833333333335
BraTS20_Training_212,102,segmentation,4,1.9033804623775087e-33,4.3627748765865846e-17,1.0,4,6.809027777777778
BraTS20_Training_213,52,segmentation,4,1.7762546016718654e-32,1.332762019893974e-16,1.0,4,3.578125
BraTS20_Training_214,70,segmentation,4,1.413369040203827e-32,1.188851984144295e-16,0.9999999999999997,4,5.34375
BraTS20_Training_215,61,segmentation,4,7.36772963784663e-33,8.583548006417061e-17,1.0,4,3.6927083333333335
BraTS20_Training_216,83,segmentation,4,2.2466196537035213e-33,4.7398519530714473e-17,1.0,4,3.6458333333333335
BraTS20_Training_217,51,segmentation,4,9.931293164037582e-34,3.151395431239562e-17,1.0000000000000002,4,1.5086805555555556
BraTS20_Training_218,65,segmentation,4,2.6660117575880447e-33,5.16334364301665e-17,1.0,4,5.605902777777778
BraTS20_Training_219,72,segmentation,4,4.268147810645876e-33,6.533106313726936e-17,0.9999999999999999,4,3.8715277777777777
BraTS20_Training_220,92,segmentation,4,6.467915882537983e-33,8.042335408659591e-17,0.9999999999999999,4,5.944444444444445
BraTS20_Training_221,70,segmentation,4,7.606758773373061e-33,8.721673448010457e-17,1.0,4,6.126736111111111
BraTS20_Training_222,107,segmentation,4,9.285942616512509e-34,3.04728446596515e-17,1.0,4,1.6666666666666667
BraTS20_Training_223,90,segmentation,4,7.05964573158389e-33,8.402169798084237e-17,1.0,4,6.331597222222222
BraTS20_Training_224,79,segmentation,4,1.381263644294055e-33,3.7165355430751026e-17,1.0,4,5.932291666666667
BraTS20_Training_225,92,segmentation,4,4.2915322260891826e-33,6.55097872541896e-17,0.9999999999999998,4,7.963541666666667
BraTS20_Training_226,59,segmentation,4,5.936262268990522e-33,7.704714315917575e-17,1.0,4,4.368055555555555
BraTS20_Training_227,68,segmentation,3,9.005598717104622e-33,9.489783304746543e-17,1.0,3,3.0260416666666665
BraTS20_Training_228,62,segmentation,4,7.761651297469463e-34,2.785974030293438e-17,1.0,4,4.173611111111111
BraTS20_Training_229,101,segmentation,4,4.9623524484858125e-33,7.044396672878248e-17,0.9999999999999999,4,4.178819444444445
BraTS20_Training_230,100,segmentation,4,1.8414708879818676e-32,1.3570080648182854e-16,0.9999999999999999,4,4.765625
BraTS20_Training_231,90,segmentation,4,1.2176665219872907e-32,1.1034792802709485e-16,1.0,4,5.723958333333333
BraTS20_Training_232,62,segmentation,4,1.3326449759062233e-33,3.650541022788572e-17,0.9999999999999999,4,4.310763888888889
BraTS20_Training_233,88,segmentation,3,4.827563304137552e-34,2.1971716601434564e-17,0.9999999999999999,3,0.8732638888888888
BraTS20_Training_234,63,segmentation,4,2.8401751762712275e-32,1.685281927830245e-16,0.9999999999999999,4,6.618055555555555
BraTS20_Training_235,93,segmentation,4,1.4160380637999798e-32,1.1899739761019902e-16,0.9999999999999999,4,8.597222222222221
BraTS20_Training_236,52,segmentation,4,4.216546190038535e-33,6.493493813070538e-17,1.0,4,4.789930555555555
BraTS20_Training_237,73,segmentation,4,4.051733731959084e-33,6.365323033404577e-17,1.0000000000000002,4,7.289930555555555
BraTS20_Training_238,65,segmentation,4,4.445284022725573e-33,6.667296320642704e-17,0.9999999999999999,4,7.045138888888889
BraTS20_Training_239,102,segmentation,4,9.139341836495432e-34,3.023134439037641e-17,1.0,4,3.8697916666666665
BraTS20_Training_240,71,segmentation,4,7.286324135514725e-33,8.535996799152824e-17,1.0,4,6.619791666666667
BraTS20_Training_241,92,segmentation,4,1.401346097044665e-32,1.1837846497757374e-16,0.9999999999999997,4,8.956597222222221
BraTS20_Training_242,48,segmentation,4,5.6134949191228276e-33,7.492326020084035e-17,0.9999999999999999,4,3.59375
BraTS20_Training_243,62,segmentation,4,3.076627896890502e-32,1.7540318973412377e-16,1.0000000000000002,4,5.982638888888889
BraTS20_Training_244,71,segmentation,4,4.690465617317919e-33,6.848697407038742e-17,1.0,4,5.621527777777778
BraTS20_Training_245,61,segmentation,4,5.7506146461894335e-33,7.583280718916736e-17,1.0,4,6.142361111111111
BraTS20_Training_246,64,segmentation,4,6.763631179282968e-33,8.224129850192644e-17,1.0,4,3.7239583333333335
BraTS20_Training_247,70,segmentation,4,3.180997935512072e-33,5.640033630672846e-17,0.9999999999999999,4,5.517361111111111
BraTS20_Training_248,90,segmentation,4,1.5814361087574455e-33,3.9767274344081535e-17,1.0,4,3.810763888888889
BraTS20_Training_249,51,segmentation,4,1.9346759000066704e-33,4.398495083556046e-17,0.9999999999999998,4,3.4409722222222223
BraTS20_Training_250,52,segmentation,3,5.767594130665657e-33,7.594467809310707e-17,1.0000000000000002,3,3.8072916666666665
BraTS20_Training_251,86,segmentation,4,4.276459747730929e-33,6.539464617024033e-17,1.0,4,4.159722222222222
BraTS20_Training_252,78,segmentation,4,1.6104622642360915e-33,4.0130565212018776e-17,1.0,4,7.678819444444445
BraTS20_Training_253,60,segmentation,4,7.815253816206564e-34,2.795577546090711e-17,1.0000000000000002,4,2.5833333333333335
BraTS20_Training_254,91,segmentation,4,1.0431188662624333e-32,1.0213319079821375e-16,1.0,4,6.203125
BraTS20_Training_255,66,segmentation,4,2.023103974261583e-33,4.4978928113746586e-17,1.0,4,6.359375
BraTS20_Training_256,78,segmentation,4,3.569142422938822e-32,1.889217410183069e-16,1.0,4,7.498263888888889
BraTS20_Training_257,82,segmentation,4,1.8250239817822313e-33,4.272029941119598e-17,1.0,4,4.008680555555555
BraTS20_Training_258,80,segmentation,4,3.3641385839601086e-33,5.800119467700737e-17,0.9999999999999999,4,5.364583333333333
BraTS20_Training_259,96,segmentation,4,8.542612360795164e-33,9.242625363388458e-17,1.0,4,5.423611111111111
BraTS20_Training_260,57,segmentation,4,3.6807108010516926e-33,6.066886187371321e-17,1.0,4,3.001736111111111
BraTS20_Training_261,86,segmentation,4,3.900345978542157e-33,6.245274996781292e-17,1.0,4,9.253472222222221
BraTS20_Training_262,77,segmentation,3,6.939937763129647e-34,2.6343761620409577e-17,0.9999999999999999,3,3.2430555555555554
BraTS20_Training_263,115,segmentation,3,3.1776326388571996e-34,1.7825915513255413e-17,0.9999999999999999,3,2.0520833333333335
BraTS20_Training_264,70,segmentation,3,2.2647386234923922e-33,4.758927004580331e-17,1.0,3,1.828125
BraTS20_Training_265,91,segmentation,3,5.7843043880245026e-33,7.605461450842088e-17,1.0000000000000002,3,3.001736111111111
BraTS20_Training_266,99,segmentation,3,7.475798737111574e-33,8.646270142154694e-17,1.0,3,3.1215277777777777
BraTS20_Training_267,58,segmentation,4,5.221223794778379e-33,7.22580361951415e-17,1.0,4,4.390625
BraTS20_Training_268,53,segmentation,3,4.499450872070389e-34,2.12119090891659e-17,1.0,3,1.8142361111111112
BraTS20_Training_269,88,segmentation,3,1.687752049625476e-33,4.108225954868447e-17,1.0,3,2.140625
BraTS20_Training_270,85,segmentation,4,9.976208992567703e-33,9.988097412704635e-17,1.0,4,6.166666666666667
BraTS20_Training_271,76,segmentation,4,3.35563711756889e-33,5.792786132396819e-17,1.0,4,2.4722222222222223
BraTS20_Training_272,68,segmentation,3,8.086939712941496e-33,8.992741357862737e-17,1.0,3,8.444444444444445
BraTS20_Training_273,68,segmentation,4,1.4573347182368914e-32,1.2072011921121065e-16,1.0000000000000002,4,10.02951388888889
BraTS20_Training_274,89,segmentation,4,1.5917903756456356e-33,3.989724772018285e-17,0.9999999999999998,4,7.140625
BraTS20_Training_275,54,segmentation,3,8.777799951055619e-33,9.368991381709996e-17,1.0,3,2.3315972222222223
BraTS20_Training_276,100,segmentation,4,4.8859886840770696e-33,6.989984752542075e-17,1.0,4,3.2690972222222223
BraTS20_Training_277,78,segmentation,4,2.09986619207211e-33,4.582429696211509e-17,1.0,4,1.4704861111111112
BraTS20_Training_278,90,segmentation,3,3.258771545668889e-33,5.708565096124322e-17,1.0000000000000002,3,4.564236111111111
BraTS20_Training_279,88,segmentation,3,1.597322836542519e-33,3.9966521446612275e-17,0.9999999999999998,3,5.765625
BraTS20_Training_280,82,segmentation,2,1.2281928596977115e-33,3.5045582598919815e-17,1.0,2,2.4791666666666665
BraTS20_Training_281,97,segmentation,2,6.8871722919260145e-34,2.6243422589147962e-17,1.0,2,5.402777777777778
BraTS20_Training_282,68,segmentation,4,3.854834834418288e-33,6.208731621207577e-17,1.0000000000000002,4,3.8402777777777777
BraTS20_Training_283,113,segmentation,4,8.606579632588126e-34,2.933697263281971e-17,1.0,4,2.5364583333333335
BraTS20_Training_284,88,segmentation,4,6.438758955761755e-33,8.024187781801816e-17,1.0000000000000002,4,7.744791666666667
BraTS20_Training_285,89,segmentation,4,7.31402404051245e-33,8.552206756453243e-17,1.0000000000000002,4,5.411458333333333
BraTS20_Training_286,82,segmentation,3,4.071929650063802e-34,2.0179022895234055e-17,1.0000000000000002,3,1.3368055555555556
BraTS20_Training_287,94,segmentation,4,3.929447636676008e-33,6.268530638575525e-17,0.9999999999999999,4,3.2291666666666665
BraTS20_Training_288,42,segmentation,4,4.688717591913004e-33,6.84742111448756e-17,1.0,4,4.286458333333333
BraTS20_Training_289,85,segmentation,3,1.652587154406095e-32,1.2855299119064072e-16,1.0,3,6.699652777777778
BraTS20_Training_290,88,segmentation,4,7.121896247707965e-33,8.439132803616711e-17,0.9999999999999999,4,8.578125
BraTS20_Training_291,87,segmentation,4,2.2058358226106414e-33,4.696632647557866e-17,1.0,4,7.628472222222222
BraTS20_Training_292,50,segmentation,4,2.119163560390323e-33,4.6034373683046054e-17,1.0000000000000002,4,4.711805555555555
BraTS20_Training_293,90,segmentation,4,6.949682155827916e-33,8.336475367820573e-17,1.0,4,11.1875
BraTS20_Training_294,49,segmentation,3,1.1776122607625779e-33,3.431635558684194e-17,0.9999999999999999,3,4.473958333333333
BraTS20_Training_295,121,segmentation,4,1.7034564905653026e-33,4.1272951076525926e-17,1.0,4,1.7743055555555556
BraTS20_Training_296,62,segmentation,4,1.0683735411356199e-32,1.0336215657268476e-16,1.0,4,6.939236111111111
BraTS20_Training_297,84,segmentation,3,3.4974274791536666e-33,5.913905206505822e-17,1.0,3,3.1631944444444446
BraTS20_Training_298,78,segmentation,4,6.380914970279328e-33,7.988062950602811e-17,1.0,4,2.8125
BraTS20_Training_299,90,segmentation,4,2.5395199901177174e-32,1.593587145441917e-16,1.0,4,5.039930555555555
BraTS20_Training_300,99,segmentation,4,2.330062397335761e-33,4.827071987588088e-17,1.0000000000000002,4,4.321180555555555
BraTS20_Training_301,94,segmentation,3,5.5761906363752614e-33,7.467389528058157e-17,1.0,3,6.331597222222222
BraTS20_Training_302,60,segmentation,4,7.179082039382149e-33,8.472946382092919e-17,1.0,4,4.928819444444445
BraTS20_Training_303,105,segmentation,3,6.980733544401496e-33,8.355078422373722e-17,1.0,3,1.9392361111111112
BraTS20_Training_304,52,segmentation,3,3.7469507113831595e-33,6.12123411689437e-17,1.0,3,2.2222222222222223
BraTS20_Training_305,90,segmentation,3,1.061322621261593e-32,1.030205135524762e-16,1.0,3,6.024305555555555
BraTS20_Training_306,102,segmentation,3,6.644242644105733e-33,8.151222389375555e-17,1.0,3,7.522569444444445
BraTS20_Training_307,70,segmentation,4,5.3952513576573165e-33,7.345237475846044e-17,1.0,4,6.211805555555555
BraTS20_Training_308,89,segmentation,4,1.4915125345694943e-32,1.2212749627211286e-16,1.0000000000000002,4,8.628472222222221
BraTS20_Training_309,60,segmentation,4,2.791846157139501e-32,1.6708818501436602e-16,1.0,4,7.527777777777778
BraTS20_Training_310,70,segmentation,3,3.66874594146293e-33,6.05701736951689e-17,0.9999999999999999,3,7.559027777777778
BraTS20_Training_311,115,segmentation,3,1.482370473373755e-34,1.217526374816478e-17,1.0,3,2.2847222222222223
BraTS20_Training_312,92,segmentation,3,1.310262378394114e-32,1.1446669290208895e-16,0.9999999999999999,3,7.071180555555555
BraTS20_Training_313,101,segmentation,3,2.7780649206730856e-33,5.270735167576802e-17,0.9999999999999999,3,6.427083333333333
BraTS20_Training_314,77,segmentation,4,2.175737817620616e-33,4.6644804829912365e-17,1.0,4,1.6423611111111112
BraTS20_Training_315,103,segmentation,3,4.1534528433935065e-33,6.44472873237773e-17,1.0,3,2.123263888888889
BraTS20_Training_316,92,segmentation,4,3.807938310304824e-33,6.170849463651519e-17,0.9999999999999998,4,10.784722222222221
BraTS20_Training_317,79,segmentation,4,1.0127265696571764e-33,3.182336515293718e-17,0.9999999999999998,4,1.3663194444444444
BraTS20_Training_318,83,segmentation,4,7.470356243929916e-33,8.643122262197797e-17,0.9999999999999998,4,8.696180555555555
BraTS20_Training_319,75,segmentation,3,4.881532223634734e-33,6.986796278434582e-17,1.0,3,5.40625
BraTS20_Training_320,95,segmentation,4,1.3130200036388814e-33,3.623561788680968e-17,1.0,4,2.0868055555555554
BraTS20_Training_321,114,segmentation,3,1.5379943784421941e-33,3.921727143035571e-17,1.0,3,2.9913194444444446
BraTS20_Training_322,54,segmentation,4,1.6336841790036112e-32,1.2781565549664138e-16,0.9999999999999999,4,4.425347222222222
BraTS20_Training_323,73,segmentation,4,2.359708972202247e-33,4.857683575740856e-17,1.0,4,9.128472222222221
BraTS20_Training_324,67,segmentation,3,3.0897407216231266e-33,5.558543623668997e-17,1.0,3,3.517361111111111
BraTS20_Training_325,25,segmentation,3,9.661200730438322e-34,3.1082472119248047e-17,1.0,3,1.3072916666666667
BraTS20_Training_326,92,segmentation,3,1.3382486444588383e-32,1.156826972567133e-16,1.0,3,4.956597222222222
BraTS20_Training_327,81,segmentation,4,1.5111194342234289e-33,3.8873119687303576e-17,1.0,4,7.265625
BraTS20_Training_328,89,segmentation,3,3.224200657350022e-32,1.795605930417368e-16,1.0,3,11.15625
BraTS20_Training_329,59,segmentation,3,2.1779035845217776e-33,4.6668014576600297e-17,1.0000000000000002,3,3.8559027777777777
BraTS20_Training_330,65,segmentation,3,6.182704744537229e-33,7.863017706031972e-17,0.9999999999999999,3,2.8784722222222223
BraTS20_Training_331,52,segmentation,4,1.626680290563324e-33,4.033212479603975e-17,1.0,4,3.5972222222222223
BraTS20_Training_332,110,segmentation,4,1.3086531544072255e-33,3.6175311393369174e-17,1.0000000000000002,4,3.107638888888889
BraTS20_Training_333,86,segmentation,4,1.7057035846656467e-33,4.1300164462937026e-17,0.9999999999999999,4,7.065972222222222
BraTS20_Training_334,69,segmentation,4,4.8751548569217566e-33,6.98223091634884e-17,1.0,4,6.416666666666667
BraTS20_Training_335,76,segmentation,3,2.5457776936779457e-33,5.045570030906266e-17,1.0,3,5.008680555555555
BraTS20_Training_336,90,segmentation,4,2.9387026562792596e-33,5.420980221582864e-17,1.0000000000000002,4,4.038194444444445
BraTS20_Training_337,84,segmentation,4,2.3981449505715968e-33,4.897085817679323e-17,1.0,4,4.157986111111111
BraTS20_Training_338,82,segmentation,4,1.6072476479980533e-32,1.2677727114897422e-16,1.0,4,6.661458333333333
BraTS20_Training_339,84,segmentation,4,2.4044280462430322e-33,4.903496758684594e-17,1.0000000000000002,4,5.835069444444445
BraTS20_Training_340,93,segmentation,4,5.728679638341604e-33,7.5688041580831e-17,1.0,4,4.220486111111111
BraTS20_Training_341,53,segmentation,4,9.704032851041379e-34,3.115129668415326e-17,1.0,4,1.1302083333333333
BraTS20_Training_342,90,segmentation,4,1.0390548599694571e-32,1.0193404043642423e-16,1.0000000000000002,4,6.980902777777778
BraTS20_Training_343,66,segmentation,4,7.036913136125349e-33,8.388631077908569e-17,0.9999999999999999,4,6.704861111111111
BraTS20_Training_344,72,segmentation,4,1.361903333967564e-33,3.6903974500960784e-17,1.0000000000000002,4,4.463541666666667
BraTS20_Training_345,93,segmentation,3,2.9179932757115786e-33,5.4018453103653185e-17,1.0,3,5.404513888888889
BraTS20_Training_346,93,segmentation,4,1.0016704834585352e-33,3.164917824302134e-17,1.0,4,3.6614583333333335
BraTS20_Training_347,101,segmentation,4,3.99445218285184e-33,6.320167863950957e-17,1.0,4,5.050347222222222
BraTS20_Training_348,97,segmentation,4,2.847433872478324e-33,5.336135186142049e-17,1.0,4,3.8819444444444446
BraTS20_Training_349,86,segmentation,4,1.904024288470083e-32,1.3798638659194185e-16,0.9999999999999999,4,8.769097222222221
BraTS20_Training_350,92,segmentation,4,2.062479928581216e-33,4.5414534331876794e-17,1.0,4,3.6041666666666665
BraTS20_Training_351,70,segmentation,2,2.2986742920788066e-33,4.794449178037876e-17,1.0,2,4.475694444444445
BraTS20_Training_352,95,segmentation,4,3.6585556097958064e-33,6.04859951542157e-17,1.0,4,2.5555555555555554
BraTS20_Training_353,50,segmentation,4,9.511880795936555e-34,3.0841337188806445e-17,1.0,4,3.0711805555555554
BraTS20_Training_354,68,segmentation,4,7.826826009526379e-33,8.846935067878807e-17,1.0,4,6.848958333333333
BraTS20_Training_356,71,segmentation,4,6.469757807084694e-34,2.5435718600198214e-17,0.9999999999999998,4,2.0590277777777777
BraTS20_Training_357,83,segmentation,4,9.410893942381667e-33,9.700976209836651e-17,1.0000000000000004,4,4.085069444444445
BraTS20_Training_358,66,segmentation,4,5.8335666115425766e-33,7.637778873168938e-17,1.0,4,4.366319444444445
BraTS20_Training_359,83,segmentation,4,5.5008275341173854e-33,7.416756389498974e-17,0.9999999999999999,4,3.9166666666666665
BraTS20_Training_360,102,segmentation,4,2.9816506158387653e-33,5.460449263420333e-17,1.0000000000000002,4,5.782986111111111
BraTS20_Training_361,93,segmentation,2,1.8515308694001518e-33,4.3029418650501793e-17,1.0,2,3.7083333333333335
BraTS20_Training_362,71,segmentation,4,8.995363197033325e-33,9.48438885592178e-17,1.0,4,6.104166666666667
BraTS20_Training_363,82,segmentation,4,4.8021865203941756e-33,6.929781035786178e-17,0.9999999999999999,4,4.861111111111111
BraTS20_Training_364,55,segmentation,4,5.2603500589402575e-33,7.252827075658331e-17,1.0,4,4.182291666666667
BraTS20_Training_365,88,segmentation,4,1.9142542213616294e-32,1.3835657632948387e-16,1.0000000000000002,4,6.895833333333333
BraTS20_Training_366,86,segmentation,4,2.6372216813745044e-33,5.135388672120645e-17,1.0,4,3.234375
BraTS20_Training_367,69,segmentation,4,6.15844958900039e-33,7.847578982718422e-17,1.0,4,5.696180555555555
BraTS20_Training_368,89,segmentation,4,5.158335352541472e-33,7.182155214517069e-17,0.9999999999999998,4,4.296875
BraTS20_Training_369,92,segmentation,4,8.500901508020853e-33,9.220033355699345e-17,1.0,4,7.234375
